instanceID	label	comment	annotator
occur..0-1-PROCESSED_ccoha1.json-15-59:59	0		Jugal7
occur..0-1-PROCESSED_ccoha1.json-228-23:23	0		Jugal7
occur..0-1-PROCESSED_ccoha1.json-915-9:9	0		Jugal7
odd..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1069-12:12	0		Jugal7
odd..0-0-PROCESSED_eng_news_2020_1M-sentences.json-59-12:12	0		Jugal7
odd..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1069-12:12	1		Jugal7
odd..0-1-PROCESSED_eng_news_2020_1M-sentences.json-59-12:12	1		Jugal7
odd..0-2-PROCESSED_eng_news_2020_1M-sentences.json-1069-12:12	0		Jugal7
odd..0-2-PROCESSED_eng_news_2020_1M-sentences.json-59-12:12	0		Jugal7
odd..0-3-PROCESSED_eng_news_2020_1M-sentences.json-1069-12:12	0		Jugal7
odd..0-3-PROCESSED_eng_news_2020_1M-sentences.json-59-12:12	0		Jugal7
opener..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1784-7:7	0		Jugal7
opener..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1784-7:7	0		Jugal7
origin..0-0-PROCESSED_eng_news_2020_1M-sentences.json-977-5:5	1		Jugal7
origin..0-3-PROCESSED_eng_news_2020_1M-sentences.json-977-5:5	1		Jugal7
out_of..0-0-PROCESSED_ccoha1.json-592-17:18	0		Jugal7
out_of..0-0-PROCESSED_ccoha1.json-611-17:18	0		Jugal7
out_of..0-0-PROCESSED_ccoha1.json-972-37:38	0		Jugal7
outer..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1677-3:3	0		Jugal7
outer..0-0-PROCESSED_eng_news_2020_1M-sentences.json-735-26:26	0		Jugal7
outer..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1677-3:3	0		Jugal7
outer..0-1-PROCESSED_eng_news_2020_1M-sentences.json-735-26:26	0		Jugal7
outer..0-2-PROCESSED_eng_news_2020_1M-sentences.json-1677-3:3	1		Jugal7
nowhere..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1452-8:8	0		Jugal7
occur..0-0-PROCESSED_ccoha1.json-915-9:9	0		Jugal7
occur..0-1-PROCESSED_ccoha1.json-197-1:1	0		Jugal7
origin..0-1-PROCESSED_eng_news_2020_1M-sentences.json-977-5:5	0		Jugal7
out_of..0-0-PROCESSED_ccoha1.json-1-113:114	0		Jugal7
outer..0-2-PROCESSED_eng_news_2020_1M-sentences.json-735-26:26	1		Jugal7
outskirt..0-0-PROCESSED_eng_news_2020_1M-sentences.json-695-19:19	1		Jugal7
overseas..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1889-25:25	1		Jugal7
parish..0-0-PROCESSED_ccoha1.json-586-43:43	0		Jugal7
parish..0-1-PROCESSED_ccoha1.json-586-43:43	0		Jugal7
pathway..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1323-26:26	1		Jugal7
pauper..0-0-PROCESSED_ccoha1.json-601-14:14	0		Jugal7
perceive..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1967-14:14	0		Jugal7
perceive..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1967-14:14	0		Jugal7
pet..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1504-10:10	1		Jugal7
pet..0-0-PROCESSED_eng_news_2020_1M-sentences.json-457-11:11	1		Jugal7
pet..0-0-PROCESSED_eng_news_2020_1M-sentences.json-979-26:26	1		Jugal7
pet..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1504-10:10	0		Jugal7
pet..0-1-PROCESSED_eng_news_2020_1M-sentences.json-457-11:11	0		Jugal7
pet..0-1-PROCESSED_eng_news_2020_1M-sentences.json-979-26:26	0		Jugal7
pet..0-2-PROCESSED_eng_news_2020_1M-sentences.json-1504-10:10	0		Jugal7
pet..0-2-PROCESSED_eng_news_2020_1M-sentences.json-457-11:11	0		Jugal7
pet..0-2-PROCESSED_eng_news_2020_1M-sentences.json-979-26:26	0		Jugal7
pet..0-3-PROCESSED_eng_news_2020_1M-sentences.json-1504-10:10	0		Jugal7
pet..0-3-PROCESSED_eng_news_2020_1M-sentences.json-457-11:11	0		Jugal7
pet..0-3-PROCESSED_eng_news_2020_1M-sentences.json-979-26:26	0		Jugal7
plasma..0-0-PROCESSED_eng_news_2020_1M-sentences.json-993-8:8	1		Jugal7
plasma..0-1-PROCESSED_eng_news_2020_1M-sentences.json-993-8:8	0		Jugal7
plasma..0-2-PROCESSED_eng_news_2020_1M-sentences.json-993-8:8	0		Jugal7
plenty..0-0-PROCESSED_eng_news_2020_1M-sentences.json-10-19:19	1		Jugal7
plenty..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1762-19:19	1		Jugal7
population..0-0-PROCESSED_ccoha1.json-379-4:4	0		Jugal7
population..0-0-PROCESSED_ccoha1.json-707-21:21	0		Jugal7
population..0-1-PROCESSED_ccoha1.json-379-4:4	1		Jugal7
population..0-1-PROCESSED_ccoha1.json-707-21:21	1		Jugal7
population..0-2-PROCESSED_ccoha1.json-379-4:4	0		Jugal7
population..0-2-PROCESSED_ccoha1.json-707-21:21	1		Jugal7
population..0-3-PROCESSED_ccoha1.json-379-4:4	1		Jugal7
population..0-3-PROCESSED_ccoha1.json-707-21:21	1		Jugal7
population..0-4-PROCESSED_ccoha1.json-379-4:4	0		Jugal7
population..0-4-PROCESSED_ccoha1.json-707-21:21	0		Jugal7
posting..0-0-PROCESSED_eng_news_2020_1M-sentences.json-914-11:11	0		Jugal7
prayer..0-0-PROCESSED_ccoha1.json-1024-16:16	1		Jugal7
prayer..0-0-PROCESSED_ccoha1.json-308-40:40	1		Jugal7
prayer..0-0-PROCESSED_ccoha1.json-355-27:27	1		Jugal7
prayer..0-0-PROCESSED_ccoha1.json-43-22:22	1		Jugal7
prayer..0-0-PROCESSED_ccoha1.json-473-31:31	1		Jugal7
prayer..0-1-PROCESSED_ccoha1.json-1024-16:16	0		Jugal7
prayer..0-1-PROCESSED_ccoha1.json-308-40:40	0		Jugal7
prayer..0-1-PROCESSED_ccoha1.json-355-27:27	0		Jugal7
prayer..0-1-PROCESSED_ccoha1.json-43-22:22	0		Jugal7
prayer..0-1-PROCESSED_ccoha1.json-473-31:31	0		Jugal7
prayer..0-2-PROCESSED_ccoha1.json-1024-16:16	0		Jugal7
prayer..0-2-PROCESSED_ccoha1.json-308-40:40	0		Jugal7
prayer..0-2-PROCESSED_ccoha1.json-355-27:27	0		Jugal7
prayer..0-2-PROCESSED_ccoha1.json-43-22:22	0		Jugal7
prayer..0-2-PROCESSED_ccoha1.json-473-31:31	0		Jugal7
prayer..0-3-PROCESSED_ccoha1.json-1024-16:16	0		Jugal7
prayer..0-3-PROCESSED_ccoha1.json-308-40:40	0		Jugal7
prayer..0-3-PROCESSED_ccoha1.json-355-27:27	0		Jugal7
prayer..0-3-PROCESSED_ccoha1.json-43-22:22	0		Jugal7
prayer..0-3-PROCESSED_ccoha1.json-473-31:31	0		Jugal7
predominate..0-0-PROCESSED_ccoha1.json-194-8:8	1		Jugal7
preside..0-0-PROCESSED_ccoha1.json-1174-17:17	0		Jugal7
pressure..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1481-19:19	1		Jugal7
pressure..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1481-19:19	0		Jugal7
pressure..0-2-PROCESSED_eng_news_2020_1M-sentences.json-1481-19:19	0		Jugal7
pressure..0-3-PROCESSED_eng_news_2020_1M-sentences.json-1481-19:19	0		Jugal7
pretty..0-0-PROCESSED_ccoha1.json-1045-31:31	1		Jugal7
pretty..0-0-PROCESSED_ccoha1.json-1151-5:5	1		Jugal7
pretty..0-1-PROCESSED_ccoha1.json-1045-31:31	0		Jugal7
pretty..0-1-PROCESSED_ccoha1.json-1151-5:5	0		Jugal7
previously..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1019-3:3	1		Jugal7
previously..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1397-11:11	1		Jugal7
previously..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1424-1:1	1		Jugal7
previously..0-0-PROCESSED_eng_news_2020_1M-sentences.json-371-8:8	1		Jugal7
previously..0-0-PROCESSED_eng_news_2020_1M-sentences.json-925-4:4	1		Jugal7
prewar..0-0-PROCESSED_eng_news_2020_1M-sentences.json-905-4:4	0		Jugal7
professorship..0-0-PROCESSED_ccoha1.json-241-5:5	1		Jugal7
profundity..0-0-PROCESSED_ccoha1.json-952-7:7	0		Jugal7
prone..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1126-6:6	0		Jugal7
prone..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1126-6:6	1		Jugal7
racism..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1478-18:18	1		Jugal7
racism..0-0-PROCESSED_eng_news_2020_1M-sentences.json-404-10:10	1		Jugal7
racism..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1478-18:18	1		Jugal7
racism..0-1-PROCESSED_eng_news_2020_1M-sentences.json-404-10:10	1		Jugal7
rage..0-0-PROCESSED_ccoha1.json-1043-3:3	1		Jugal7
rage..0-0-PROCESSED_ccoha1.json-1218-13:13	1		Jugal7
rage..0-0-PROCESSED_ccoha1.json-389-17:17	1		Jugal7
rage..0-1-PROCESSED_ccoha1.json-1043-3:3	1		Jugal7
rage..0-1-PROCESSED_ccoha1.json-1218-13:13	1		Jugal7
rage..0-1-PROCESSED_ccoha1.json-389-17:17	1		Jugal7
rage..0-2-PROCESSED_ccoha1.json-1043-3:3	0		Jugal7
rage..0-2-PROCESSED_ccoha1.json-1218-13:13	0		Jugal7
rage..0-2-PROCESSED_ccoha1.json-389-17:17	0		Jugal7
rage..0-3-PROCESSED_ccoha1.json-1043-3:3	0		Jugal7
rage..0-3-PROCESSED_ccoha1.json-1218-13:13	0		Jugal7
rage..0-3-PROCESSED_ccoha1.json-389-17:17	0		Jugal7
rage..0-4-PROCESSED_ccoha1.json-1043-3:3	1		Jugal7
rage..0-4-PROCESSED_ccoha1.json-1218-13:13	1		Jugal7
rage..0-4-PROCESSED_ccoha1.json-389-17:17	1		Jugal7
reader..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1826-5:5	0		Jugal7
reader..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1826-5:5	0		Jugal7
reader..0-2-PROCESSED_eng_news_2020_1M-sentences.json-1826-5:5	0		Jugal7
reap..0-0-PROCESSED_ccoha1.json-1139-16:16	0		Jugal7
reap..0-0-PROCESSED_ccoha1.json-278-11:11	0		Jugal7
reap..0-0-PROCESSED_ccoha1.json-715-28:28	0		Jugal7
reap..0-1-PROCESSED_ccoha1.json-1139-16:16	0		Jugal7
reap..0-1-PROCESSED_ccoha1.json-278-11:11	0		Jugal7
reap..0-1-PROCESSED_ccoha1.json-715-28:28	1		Jugal7
rebuff..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1611-6:6	0		Jugal7
rebuff..0-0-PROCESSED_eng_news_2020_1M-sentences.json-202-18:18	0		Jugal7
rebuff..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1611-6:6	0		Jugal7
rebuff..0-1-PROCESSED_eng_news_2020_1M-sentences.json-202-18:18	0		Jugal7
rebuff..0-2-PROCESSED_eng_news_2020_1M-sentences.json-1611-6:6	0		Jugal7
rebuff..0-2-PROCESSED_eng_news_2020_1M-sentences.json-202-18:18	0		Jugal7
recipe..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1489-20:20	1		Jugal7
refuge..0-0-PROCESSED_ccoha1.json-127-17:17	1		Jugal7
refuge..0-0-PROCESSED_ccoha1.json-617-9:9	1		Jugal7
region..0-0-PROCESSED_ccoha1.json-536-62:62	0		Jugal7
region..0-0-PROCESSED_ccoha1.json-739-27:27	1		Jugal7
region..0-0-PROCESSED_ccoha1.json-803-22:22	1		Jugal7
region..0-0-PROCESSED_ccoha1.json-895-17:17	1		Jugal7
region..0-0-PROCESSED_ccoha1.json-994-15:15	1		Jugal7
region..0-1-PROCESSED_ccoha1.json-536-62:62	0		Jugal7
region..0-1-PROCESSED_ccoha1.json-739-27:27	0		Jugal7
region..0-1-PROCESSED_ccoha1.json-803-22:22	0		Jugal7
region..0-1-PROCESSED_ccoha1.json-895-17:17	0		Jugal7
region..0-1-PROCESSED_ccoha1.json-994-15:15	0		Jugal7
region..0-2-PROCESSED_ccoha1.json-536-62:62	0		Jugal7
region..0-2-PROCESSED_ccoha1.json-739-27:27	0		Jugal7
region..0-2-PROCESSED_ccoha1.json-803-22:22	0		Jugal7
region..0-2-PROCESSED_ccoha1.json-895-17:17	0		Jugal7
region..0-2-PROCESSED_ccoha1.json-994-15:15	0		Jugal7
region..0-3-PROCESSED_ccoha1.json-536-62:62	1		Jugal7
region..0-3-PROCESSED_ccoha1.json-739-27:27	1		Jugal7
region..0-3-PROCESSED_ccoha1.json-803-22:22	1		Jugal7
region..0-3-PROCESSED_ccoha1.json-895-17:17	1		Jugal7
region..0-3-PROCESSED_ccoha1.json-994-15:15	1		Jugal7
relative..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1913-24:24	1		Jugal7
relative..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1913-24:24	0		Jugal7
relative..0-2-PROCESSED_eng_news_2020_1M-sentences.json-1913-24:24	1		Jugal7
reliance..0-0-PROCESSED_ccoha1.json-444-40:40	0		Jugal7
reliance..0-1-PROCESSED_ccoha1.json-444-40:40	0		Jugal7
remand..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1287-17:17	1		Jugal7
remand..0-0-PROCESSED_eng_news_2020_1M-sentences.json-399-14:14	1		Jugal7
remand..0-0-PROCESSED_eng_news_2020_1M-sentences.json-669-15:15	1		Jugal7
remand..0-0-PROCESSED_eng_news_2020_1M-sentences.json-807-7:7	1		Jugal7
remand..0-0-PROCESSED_eng_news_2020_1M-sentences.json-897-11:11	1		Jugal7
remembrance..0-0-PROCESSED_ccoha1.json-923-12:12	1		Jugal7
reprieve..0-0-PROCESSED_ccoha1.json-81-14:14	1		Jugal7
reprieve..0-1-PROCESSED_ccoha1.json-81-14:14	0		Jugal7
reprieve..0-2-PROCESSED_ccoha1.json-81-14:14	0		Jugal7
reprieve..0-3-PROCESSED_ccoha1.json-81-14:14	0		Jugal7
reprieve..0-4-PROCESSED_ccoha1.json-81-14:14	0		Jugal7
resentment..0-0-PROCESSED_ccoha1.json-182-17:17	0		Jugal7
restore..0-0-PROCESSED_ccoha1.json-35-18:18	1		Jugal7
restore..0-1-PROCESSED_ccoha1.json-35-18:18	1		Jugal7
restore..0-2-PROCESSED_ccoha1.json-35-18:18	1		Jugal7
retain..0-0-PROCESSED_ccoha1.json-1224-2:2	0		Jugal7
retain..0-0-PROCESSED_ccoha1.json-520-12:12	0		Jugal7
retain..0-1-PROCESSED_ccoha1.json-1224-2:2	0		Jugal7
retain..0-1-PROCESSED_ccoha1.json-520-12:12	0		Jugal7
retain..0-2-PROCESSED_ccoha1.json-1224-2:2	0		Jugal7
retain..0-2-PROCESSED_ccoha1.json-520-12:12	0		Jugal7
retain..0-3-PROCESSED_ccoha1.json-1224-2:2	0		Jugal7
retain..0-3-PROCESSED_ccoha1.json-520-12:12	0		Jugal7
reunite..0-0-PROCESSED_eng_news_2020_1M-sentences.json-355-11:11	1		Jugal7
reveal..0-0-PROCESSED_ccoha1.json-290-1:1	0		Jugal7
reveal..0-0-PROCESSED_ccoha1.json-604-7:7	0		Jugal7
reveal..0-0-PROCESSED_ccoha1.json-669-24:24	0		Jugal7
reveal..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1212-15:15	0		Jugal7
reveal..0-0-PROCESSED_eng_news_2020_1M-sentences.json-291-15:15	0		Jugal7
reveal..0-0-PROCESSED_eng_news_2020_1M-sentences.json-458-8:8	0		Jugal7
reveal..0-0-PROCESSED_eng_news_2020_1M-sentences.json-49-18:18	0		Jugal7
reveal..0-0-PROCESSED_eng_news_2020_1M-sentences.json-600-18:18	0		Jugal7
righteous..0-0-PROCESSED_ccoha1.json-179-2:2	1		Jugal7
righteous..0-1-PROCESSED_ccoha1.json-179-2:2	0		Jugal7
royalty..0-0-PROCESSED_ccoha1.json-479-82:82	0		Jugal7
royalty..0-1-PROCESSED_ccoha1.json-479-82:82	1		Jugal7
sail..0-0-PROCESSED_ccoha1.json-306-43:43	0		Jugal7
sail..0-0-PROCESSED_ccoha1.json-791-12:12	0		Jugal7
sail..0-0-PROCESSED_ccoha1.json-937-23:23	0		Jugal7
sail..0-1-PROCESSED_ccoha1.json-306-43:43	0		Jugal7
sail..0-1-PROCESSED_ccoha1.json-791-12:12	0		Jugal7
sail..0-1-PROCESSED_ccoha1.json-937-23:23	0		Jugal7
sail..0-2-PROCESSED_ccoha1.json-306-43:43	1		Jugal7
sail..0-2-PROCESSED_ccoha1.json-791-12:12	1		Jugal7
sail..0-2-PROCESSED_ccoha1.json-937-23:23	1		Jugal7
sail..0-3-PROCESSED_ccoha1.json-306-43:43	1		Jugal7
sail..0-3-PROCESSED_ccoha1.json-791-12:12	1		Jugal7
sail..0-3-PROCESSED_ccoha1.json-937-23:23	1		Jugal7
satisfaction..0-0-PROCESSED_ccoha1.json-172-85:85	0		Jugal7
satisfaction..0-0-PROCESSED_ccoha1.json-28-16:16	0		Jugal7
satisfaction..0-0-PROCESSED_ccoha1.json-648-6:6	0		Jugal7
satisfaction..0-0-PROCESSED_ccoha1.json-667-6:6	0		Jugal7
satisfaction..0-1-PROCESSED_ccoha1.json-172-85:85	1		Jugal7
satisfaction..0-1-PROCESSED_ccoha1.json-28-16:16	1		Jugal7
satisfaction..0-1-PROCESSED_ccoha1.json-648-6:6	1		Jugal7
satisfaction..0-1-PROCESSED_ccoha1.json-667-6:6	1		Jugal7
satisfaction..0-2-PROCESSED_ccoha1.json-172-85:85	0		Jugal7
satisfaction..0-2-PROCESSED_ccoha1.json-28-16:16	0		Jugal7
satisfaction..0-2-PROCESSED_ccoha1.json-648-6:6	0		Jugal7
satisfaction..0-2-PROCESSED_ccoha1.json-667-6:6	0		Jugal7
scooter..0-0-PROCESSED_eng_news_2020_1M-sentences.json-883-19:19	0		Jugal7
sentiment..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1457-20:20	1		Jugal7
settler..0-0-PROCESSED_ccoha1.json-536-59:59	1		Jugal7
settler..0-1-PROCESSED_ccoha1.json-536-59:59	0		Jugal7
settler..0-2-PROCESSED_ccoha1.json-536-59:59	1		Jugal7
sexual..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1913-20:20	1		Jugal7
sexual..0-0-PROCESSED_eng_news_2020_1M-sentences.json-462-21:21	1		Jugal7
sexual..0-0-PROCESSED_eng_news_2020_1M-sentences.json-554-16:16	1		Jugal7
sexual..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1913-20:20	0		Jugal7
sexual..0-1-PROCESSED_eng_news_2020_1M-sentences.json-462-21:21	0		Jugal7
sexual..0-1-PROCESSED_eng_news_2020_1M-sentences.json-554-16:16	0		Jugal7
shabby..0-0-PROCESSED_ccoha1.json-1160-1:1	0		Jugal7
shriek..0-0-PROCESSED_ccoha1.json-1196-12:12	0		Jugal7
shriek..0-0-PROCESSED_ccoha1.json-463-39:39	0		Jugal7
shrub..0-0-PROCESSED_eng_news_2020_1M-sentences.json-961-15:15	0		Jugal7
soul..0-0-PROCESSED_ccoha1.json-201-10:10	1		Jugal7
soul..0-0-PROCESSED_ccoha1.json-363-36:36	1		Jugal7
soul..0-0-PROCESSED_ccoha1.json-388-12:12	1		Jugal7
soul..0-0-PROCESSED_ccoha1.json-654-26:26	1		Jugal7
soul..0-0-PROCESSED_ccoha1.json-751-12:12	1		Jugal7
soul..0-1-PROCESSED_ccoha1.json-201-10:10	0		Jugal7
soul..0-1-PROCESSED_ccoha1.json-363-36:36	0		Jugal7
soul..0-1-PROCESSED_ccoha1.json-388-12:12	0		Jugal7
soul..0-1-PROCESSED_ccoha1.json-654-26:26	0		Jugal7
soul..0-1-PROCESSED_ccoha1.json-751-12:12	0		Jugal7
soul..0-2-PROCESSED_ccoha1.json-201-10:10	0		Jugal7
soul..0-2-PROCESSED_ccoha1.json-363-36:36	0		Jugal7
soul..0-2-PROCESSED_ccoha1.json-388-12:12	0		Jugal7
soul..0-2-PROCESSED_ccoha1.json-654-26:26	0		Jugal7
soul..0-2-PROCESSED_ccoha1.json-751-12:12	0		Jugal7
soul..0-3-PROCESSED_ccoha1.json-201-10:10	0		Jugal7
soul..0-3-PROCESSED_ccoha1.json-363-36:36	0		Jugal7
soul..0-3-PROCESSED_ccoha1.json-388-12:12	0		Jugal7
soul..0-3-PROCESSED_ccoha1.json-654-26:26	0		Jugal7
soul..0-3-PROCESSED_ccoha1.json-751-12:12	0		Jugal7
spokeswoman..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1577-2:2	1		Jugal7
spokeswoman..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1716-4:4	1		Jugal7
spokeswoman..0-0-PROCESSED_eng_news_2020_1M-sentences.json-849-28:28	1		Jugal7
sprawl..0-0-PROCESSED_ccoha1.json-1177-98:98	0		Jugal7
sprawl..0-1-PROCESSED_ccoha1.json-1177-98:98	0		Jugal7
sprawl..0-2-PROCESSED_ccoha1.json-1177-98:98	0		Jugal7
stainless_steel..0-0-PROCESSED_eng_news_2020_1M-sentences.json-971-19:20	1		Jugal7
strategy..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1441-3:3	0		Jugal7
strategy..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1807-2:2	0		Jugal7
strategy..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1955-9:9	0		Jugal7
struggle..0-0-PROCESSED_ccoha1.json-220-39:39	1		Jugal7
struggle..0-0-PROCESSED_ccoha1.json-296-6:6	1		Jugal7
struggle..0-0-PROCESSED_ccoha1.json-438-2:2	1		Jugal7
struggle..0-0-PROCESSED_ccoha1.json-662-1:1	1		Jugal7
struggle..0-0-PROCESSED_ccoha1.json-944-26:26	1		Jugal7
struggle..0-1-PROCESSED_ccoha1.json-220-39:39	0		Jugal7
struggle..0-1-PROCESSED_ccoha1.json-296-6:6	0		Jugal7
struggle..0-1-PROCESSED_ccoha1.json-438-2:2	0		Jugal7
struggle..0-1-PROCESSED_ccoha1.json-662-1:1	0		Jugal7
struggle..0-1-PROCESSED_ccoha1.json-944-26:26	0		Jugal7
struggle..0-2-PROCESSED_ccoha1.json-220-39:39	0		Jugal7
struggle..0-2-PROCESSED_ccoha1.json-296-6:6	0		Jugal7
struggle..0-2-PROCESSED_ccoha1.json-438-2:2	0		Jugal7
struggle..0-2-PROCESSED_ccoha1.json-662-1:1	0		Jugal7
struggle..0-2-PROCESSED_ccoha1.json-944-26:26	0		Jugal7
substance..0-0-PROCESSED_ccoha1.json-1197-25:25	0		Jugal7
substance..0-0-PROCESSED_ccoha1.json-734-22:22	0		Jugal7
substance..0-0-PROCESSED_ccoha1.json-808-18:18	1		Jugal7
substance..0-1-PROCESSED_ccoha1.json-1197-25:25	0		Jugal7
substance..0-1-PROCESSED_ccoha1.json-734-22:22	0		Jugal7
substance..0-1-PROCESSED_ccoha1.json-808-18:18	0		Jugal7
substance..0-2-PROCESSED_ccoha1.json-1197-25:25	0		Jugal7
substance..0-2-PROCESSED_ccoha1.json-734-22:22	0		Jugal7
substance..0-2-PROCESSED_ccoha1.json-808-18:18	0		Jugal7
surge..0-0-PROCESSED_eng_news_2020_1M-sentences.json-391-20:20	1		Jugal7
surge..0-1-PROCESSED_eng_news_2020_1M-sentences.json-391-20:20	0		Jugal7
survive..0-0-PROCESSED_ccoha1.json-667-16:16	1		Jugal7
survive..0-1-PROCESSED_ccoha1.json-667-16:16	0		Jugal7
sword..0-0-PROCESSED_eng_news_2020_1M-sentences.json-573-14:14	1		Jugal7
atheist..0-0-PROCESSED_ccoha1.json-816-13:13	0		st189492
atheist..0-1-PROCESSED_ccoha1.json-816-13:13	1		st189492
attendant..0-0-PROCESSED_ccoha1.json-1100-5:5	0		st189492
attendant..0-1-PROCESSED_ccoha1.json-1100-5:5	0		st189492
attendant..0-2-PROCESSED_ccoha1.json-1100-5:5	0		st189492
attendant..0-3-PROCESSED_ccoha1.json-1100-5:5	1		st189492
authority..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1305-14:14	0		st189492
authority..0-0-PROCESSED_eng_news_2020_1M-sentences.json-45-12:12	0		st189492
authority..0-0-PROCESSED_eng_news_2020_1M-sentences.json-464-13:13	1		st189492
authority..0-0-PROCESSED_eng_news_2020_1M-sentences.json-714-31:31	0		st189492
authority..0-0-PROCESSED_eng_news_2020_1M-sentences.json-973-23:23	0		st189492
authority..0-1-PROCESSED_eng_news_2020_1M-sentences.json-1305-14:14	0		st189492
authority..0-1-PROCESSED_eng_news_2020_1M-sentences.json-45-12:12	0		st189492
authority..0-1-PROCESSED_eng_news_2020_1M-sentences.json-464-13:13	1		st189492
authority..0-1-PROCESSED_eng_news_2020_1M-sentences.json-714-31:31	0		st189492
authority..0-1-PROCESSED_eng_news_2020_1M-sentences.json-973-23:23	0		st189492
authority..0-2-PROCESSED_eng_news_2020_1M-sentences.json-1305-14:14	0		st189492
authority..0-2-PROCESSED_eng_news_2020_1M-sentences.json-45-12:12	0		st189492
authority..0-2-PROCESSED_eng_news_2020_1M-sentences.json-464-13:13	0		st189492
authority..0-2-PROCESSED_eng_news_2020_1M-sentences.json-714-31:31	0		st189492
authority..0-2-PROCESSED_eng_news_2020_1M-sentences.json-973-23:23	0		st189492
authority..0-3-PROCESSED_eng_news_2020_1M-sentences.json-1305-14:14	0		st189492
authority..0-3-PROCESSED_eng_news_2020_1M-sentences.json-45-12:12	0		st189492
authority..0-3-PROCESSED_eng_news_2020_1M-sentences.json-464-13:13	0		st189492
authority..0-3-PROCESSED_eng_news_2020_1M-sentences.json-714-31:31	0		st189492
authority..0-3-PROCESSED_eng_news_2020_1M-sentences.json-973-23:23	0		st189492
authority..0-4-PROCESSED_eng_news_2020_1M-sentences.json-1305-14:14	1		st189492
authority..0-4-PROCESSED_eng_news_2020_1M-sentences.json-45-12:12	1		st189492
authority..0-4-PROCESSED_eng_news_2020_1M-sentences.json-464-13:13	0		st189492
authority..0-4-PROCESSED_eng_news_2020_1M-sentences.json-714-31:31	1		st189492
authority..0-4-PROCESSED_eng_news_2020_1M-sentences.json-973-23:23	1		st189492
automatic_transmission..0-0-PROCESSED_eng_news_2020_1M-sentences.json-689-8:9	1		st189492
bathe..0-0-PROCESSED_ccoha1.json-326-31:31	0	The definition I would choose does not exist in the options. This sentence is using the metaphorical sense of bathing in something, which is to say immersed in, or surrounded by.	st189492
bathe..0-1-PROCESSED_ccoha1.json-326-31:31	0		st189492
bathe..0-2-PROCESSED_ccoha1.json-326-31:31	0		st189492
bathe..0-3-PROCESSED_ccoha1.json-326-31:31	0		st189492
behavioral..0-0-PROCESSED_eng_news_2020_1M-sentences.json-1675-1:1	1		st189492
bettor..0-0-PROCESSED_eng_news_2020_1M-sentences.json-267-19:19	1		st189492
black_man..0-0-PROCESSED_ccoha1.json-613-24:25	1		st189492
blasphemy..0-0-PROCESSED_ccoha1.json-355-17:17	1		st189492
break_up..0-0-PROCESSED_ccoha1.json-309-31:32	0		st189492
break_up..0-1-PROCESSED_ccoha1.json-309-31:32	1		st189492
break_up..0-2-PROCESSED_ccoha1.json-309-31:32	0		st189492
break_up..0-3-PROCESSED_ccoha1.json-309-31:32	0		st189492
bridal..0-0-PROCESSED_ccoha1.json-149-6:6	1		st189492
bridal..0-1-PROCESSED_ccoha1.json-149-6:6	1		st189492
bridal..0-2-PROCESSED_ccoha1.json-149-6:6	0		st189492
brief..0-0-PROCESSED_ccoha1.json-1162-3:3	1		st189492
