instanceID	label	comment	annotator
inward-combined_sample_ccoha1-57-118:124-inbound.s.01	1		Nisha
inward-combined_sample_ccoha1-57-118:124-inward.a.01	1		Nisha
inward-combined_sample_ccoha1-57-118:124-inward.r.01	1		Nisha
inward-combined_sample_ccoha1-79-75:81-in.r.01	0		Nisha
inward-combined_sample_ccoha1-79-75:81-inbound.s.01	0		Nisha
inward-combined_sample_ccoha1-79-75:81-inward.a.01	1		Nisha
inward-combined_sample_ccoha1-79-75:81-inward.r.01	0		Nisha
inward-combined_sample_ccoha1-91-165:171-in.r.01	1		Nisha
inward-combined_sample_ccoha1-91-165:171-inbound.s.01	0		Nisha
inward-combined_sample_ccoha1-91-165:171-inward.a.01	1		Nisha
inward-combined_sample_ccoha1-91-165:171-inward.r.01	0		Nisha
justify-combined_sample_ccoha1-45-65:72-absolve.v.02	0		Nisha
justify-combined_sample_ccoha1-45-65:72-apologize.v.02	1		Nisha
justify-combined_sample_ccoha1-45-65:72-justify.v.01	1		Nisha
justify-combined_sample_ccoha1-45-65:72-justify.v.02	1		Nisha
justify-combined_sample_ccoha1-45-65:72-justify.v.05	0		Nisha
justify-combined_sample_ccoha1-73-50:57-absolve.v.02	1		Nisha
justify-combined_sample_ccoha1-73-50:57-apologize.v.02	1		Nisha
justify-combined_sample_ccoha1-73-50:57-justify.v.01	0		Nisha
justify-combined_sample_ccoha1-73-50:57-justify.v.02	1		Nisha
justify-combined_sample_ccoha1-73-50:57-justify.v.05	0		Nisha
justify-combined_sample_ccoha1-75-60:67-absolve.v.02	0		Nisha
justify-combined_sample_ccoha1-75-60:67-apologize.v.02	1		Nisha
justify-combined_sample_ccoha1-75-60:67-justify.v.02	1		Nisha
justify-combined_sample_ccoha1-75-60:67-justify.v.05	0		Nisha
knead-combined_sample_ccoha1-27-131:136-knead.v.01	0		Nisha
knead-combined_sample_ccoha1-27-131:136-massage.v.01	0		Nisha
languish-combined_sample_leipzig_eng_news-82-71:79-ache.v.02	1		Nisha
languish-combined_sample_leipzig_eng_news-82-71:79-languish.v.03	0		Nisha
languish-combined_sample_leipzig_eng_news-82-71:79-pine_away.v.01	0		Nisha
length-combined_sample_leipzig_eng_news-75-107:113-distance.n.03	0		Nisha
length-combined_sample_leipzig_eng_news-75-107:113-duration.n.03	0		Nisha
length-combined_sample_leipzig_eng_news-75-107:113-length.n.01	0		Nisha
length-combined_sample_leipzig_eng_news-75-107:113-length.n.03	0		Nisha
length-combined_sample_leipzig_eng_news-75-107:113-length.n.05	0		Nisha
like-combined_sample_leipzig_eng_news-153-119:123-alike.a.01	1		Nisha
like-combined_sample_leipzig_eng_news-153-119:123-comparable.s.02	0		Nisha
like-combined_sample_leipzig_eng_news-153-119:123-like.a.01	1		Nisha
like-combined_sample_leipzig_eng_news-153-119:123-like.a.02	0		Nisha
like-combined_sample_leipzig_eng_news-153-119:123-like.n.01	1		Nisha
like-combined_sample_leipzig_eng_news-153-119:123-like.n.02	0		Nisha
like-combined_sample_leipzig_eng_news-153-119:123-like.v.02	0		Nisha
like-combined_sample_leipzig_eng_news-153-119:123-like.v.03	0		Nisha
like-combined_sample_leipzig_eng_news-153-119:123-like.v.04	0		Nisha
like-combined_sample_leipzig_eng_news-153-119:123-like.v.05	0		Nisha
like-combined_sample_leipzig_eng_news-153-119:123-wish.v.02	0		Nisha
like-combined_sample_leipzig_eng_news-187-82:86-alike.a.01	0		Nisha
like-combined_sample_leipzig_eng_news-187-82:86-comparable.s.02	0		Nisha
like-combined_sample_leipzig_eng_news-187-82:86-like.a.01	0		Nisha
like-combined_sample_leipzig_eng_news-187-82:86-like.a.02	0		Nisha
like-combined_sample_leipzig_eng_news-187-82:86-like.n.01	1		Nisha
like-combined_sample_leipzig_eng_news-187-82:86-like.n.02	0		Nisha
like-combined_sample_leipzig_eng_news-187-82:86-like.v.02	0		Nisha
like-combined_sample_leipzig_eng_news-187-82:86-like.v.03	0		Nisha
like-combined_sample_leipzig_eng_news-187-82:86-like.v.04	0		Nisha
like-combined_sample_leipzig_eng_news-187-82:86-like.v.05	0		Nisha
like-combined_sample_leipzig_eng_news-187-82:86-wish.v.02	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-animation.n.01	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-be.v.11	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-exist.v.02	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-know.v.05	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-life.n.02	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-live.v.02	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-live.v.07	0		Nisha
logical-combined_sample_leipzig_eng_news-128-213:220-coherent.s.02	0		Nisha
national-combined_sample_leipzig_eng_news-166-185:193-national.a.01	1		Nisha
national-combined_sample_leipzig_eng_news-166-185:193-national.a.03	0		Nisha
national-combined_sample_leipzig_eng_news-166-185:193-national.a.06	0		Nisha
national-combined_sample_leipzig_eng_news-166-185:193-national.a.07	0		Nisha
national-combined_sample_leipzig_eng_news-166-185:193-national.n.01	0		Nisha
national-combined_sample_leipzig_eng_news-166-185:193-national.s.04	0		Nisha
national-combined_sample_leipzig_eng_news-204-63:71-national.a.03	0		Nisha
national-combined_sample_leipzig_eng_news-204-63:71-national.a.06	0		Nisha
national-combined_sample_leipzig_eng_news-204-63:71-national.a.07	1		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-living.a.01	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-living.n.02	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-living.s.02	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-living.s.03	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-living.s.06	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-support.n.06	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-survive.v.01	0		Nisha
national-combined_sample_leipzig_eng_news-166-185:193-national.a.02	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-living.s.05	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-populate.v.01	0		Nisha
living-combined_sample_leipzig_eng_news-195-82:88-surviving.s.01	0		Nisha
logical-combined_sample_leipzig_eng_news-128-213:220-coherent.a.01	1		Nisha
logical-combined_sample_leipzig_eng_news-128-213:220-legitimate.s.02	0		Nisha
logical-combined_sample_leipzig_eng_news-128-213:220-logical.a.01	0		Nisha
national-combined_sample_leipzig_eng_news-166-185:193-home.s.03	0		Nisha
national-combined_sample_leipzig_eng_news-204-63:71-home.s.03	0		Nisha
national-combined_sample_leipzig_eng_news-204-63:71-national.a.01	1		Nisha
national-combined_sample_leipzig_eng_news-204-63:71-national.a.02	1		Nisha
national-combined_sample_leipzig_eng_news-204-63:71-national.n.01	0		Nisha
national-combined_sample_leipzig_eng_news-204-63:71-national.s.04	1		Nisha
navigate-combined_sample_leipzig_eng_news-105-144:152-navigate.v.02	0		Nisha
navigate-combined_sample_leipzig_eng_news-105-144:152-navigate.v.03	1		Nisha
navigate-combined_sample_leipzig_eng_news-105-144:152-voyage.v.01	0		Nisha
navigate-combined_sample_leipzig_eng_news-126-81:89-navigate.v.02	0		Nisha
navigate-combined_sample_leipzig_eng_news-126-81:89-navigate.v.03	1		Nisha
navigate-combined_sample_leipzig_eng_news-126-81:89-voyage.v.01	0		Nisha
navigate-combined_sample_leipzig_eng_news-139-125:133-navigate.v.02	0		Nisha
navigate-combined_sample_leipzig_eng_news-139-125:133-navigate.v.03	1		Nisha
navigate-combined_sample_leipzig_eng_news-139-125:133-voyage.v.01	0		Nisha
navigate-combined_sample_leipzig_eng_news-141-61:69-navigate.v.02	0		Nisha
navigate-combined_sample_leipzig_eng_news-141-61:69-navigate.v.03	1		Nisha
navigate-combined_sample_leipzig_eng_news-141-61:69-voyage.v.01	0		Nisha
navigate-combined_sample_leipzig_eng_news-194-67:75-navigate.v.02	0		Nisha
navigate-combined_sample_leipzig_eng_news-194-67:75-navigate.v.03	1		Nisha
navigate-combined_sample_leipzig_eng_news-194-67:75-voyage.v.01	0		Nisha
navigate-combined_sample_leipzig_eng_news-203-27:35-navigate.v.02	0		Nisha
navigate-combined_sample_leipzig_eng_news-203-27:35-navigate.v.03	1		Nisha
navigate-combined_sample_leipzig_eng_news-203-27:35-voyage.v.01	0		Nisha
navigate-combined_sample_leipzig_eng_news-53-133:141-navigate.v.02	0		Nisha
navigate-combined_sample_leipzig_eng_news-53-133:141-navigate.v.03	1		Nisha
navigate-combined_sample_leipzig_eng_news-53-133:141-voyage.v.01	0		Nisha
navigate-combined_sample_leipzig_eng_news-56-199:207-navigate.v.02	0		Nisha
navigate-combined_sample_leipzig_eng_news-56-199:207-navigate.v.03	1		Nisha
navigate-combined_sample_leipzig_eng_news-56-199:207-voyage.v.01	0		Nisha
navigate-combined_sample_leipzig_eng_news-78-125:133-navigate.v.02	0		Nisha
navigate-combined_sample_leipzig_eng_news-78-125:133-navigate.v.03	1		Nisha
navigate-combined_sample_leipzig_eng_news-78-125:133-voyage.v.01	0		Nisha
navigate-combined_sample_leipzig_eng_news-81-137:145-voyage.v.01	0		Nisha
notice-combined_sample_ccoha1-55-84:90-notice.v.04	1		Nisha
notice-combined_sample_leipzig_eng_news-116-129:135-notice.n.04	0		Nisha
perform-combined_sample_ccoha1-88-136:143-do.v.03	1		Nisha
perform-combined_sample_ccoha1-88-136:143-perform.v.03	0		Nisha
perform-combined_sample_leipzig_eng_news-138-60:67-perform.v.02	0		Nisha
perform-combined_sample_leipzig_eng_news-140-91:98-perform.v.01	1		Nisha
persuade-combined_sample_ccoha1-102-91:99-carry.v.23	0		Nisha
persuade-combined_sample_ccoha1-25-73:81-persuade.v.02	1		Nisha
pipeline-combined_sample_leipzig_eng_news-198-41:49-pipeline.n.02	0		Nisha
pour-combined_sample_ccoha1-111-176:180-pour.v.02	0		Nisha
pour-combined_sample_ccoha1-74-50:54-decant.v.01	1		Nisha
pour-combined_sample_ccoha1-74-50:54-pour.v.06	0		Nisha
prevail-combined_sample_ccoha1-82-54:61-prevail.v.02	1		Nisha
prevail-combined_sample_ccoha1-82-54:61-prevail.v.05	0		Nisha
private-combined_sample_ccoha1-80-172:179-private.a.01	1		Nisha
private-combined_sample_ccoha1-80-172:179-private.s.02	0		Nisha
procedural-combined_sample_leipzig_eng_news-174-100:110-adjective.a.02	1		Nisha
propel-combined_sample_leipzig_eng_news-103-14:20-motivate.v.01	1		Nisha
propel-combined_sample_leipzig_eng_news-103-14:20-propel.v.01	0		Nisha
province-combined_sample_leipzig_eng_news-197-73:81-state.n.01	1		Nisha
public-combined_sample_leipzig_eng_news-100-88:94-populace.n.01	0		Nisha
public-combined_sample_leipzig_eng_news-100-88:94-public.a.01	1		Nisha
public-combined_sample_leipzig_eng_news-100-88:94-public.n.02	0		Nisha
public-combined_sample_leipzig_eng_news-100-88:94-public.s.02	1		Nisha
qualification-combined_sample_leipzig_eng_news-0-37:50-reservation.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-1-120:133-qualification.n.01	1		Nisha
qualification-combined_sample_leipzig_eng_news-11-100:113-qualification.n.01	1		Nisha
qualification-combined_sample_leipzig_eng_news-11-100:113-reservation.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-12-42:55-qualification.n.01	1		Nisha
qualification-combined_sample_leipzig_eng_news-2-144:157-qualification.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-3-65:78-qualification.n.01	0		Nisha
navigate-combined_sample_leipzig_eng_news-81-137:145-navigate.v.02	0		Nisha
navigate-combined_sample_leipzig_eng_news-87-125:133-navigate.v.02	0		Nisha
notice-combined_sample_ccoha1-55-84:90-detect.v.01	1		Nisha
notice-combined_sample_ccoha1-55-84:90-notice.n.04	0		Nisha
notice-combined_sample_ccoha1-55-84:90-notification.n.03	0		Nisha
notice-combined_sample_leipzig_eng_news-116-129:135-notice.n.06	0		Nisha
notice-combined_sample_leipzig_eng_news-116-129:135-notice.n.07	0		Nisha
notice-combined_sample_leipzig_eng_news-116-129:135-notice.v.04	0		Nisha
notice-combined_sample_leipzig_eng_news-116-129:135-notification.n.03	0		Nisha
notice-combined_sample_leipzig_eng_news-116-129:135-poster.n.01	0		Nisha
navigate-combined_sample_leipzig_eng_news-81-137:145-navigate.v.03	1		Nisha
navigate-combined_sample_leipzig_eng_news-87-125:133-voyage.v.01	0		Nisha
notice-combined_sample_ccoha1-55-84:90-comment.v.01	0		Nisha
notice-combined_sample_ccoha1-55-84:90-notice.n.06	0		Nisha
onset-combined_sample_ccoha1-99-86:91-attack.n.01	0		Nisha
onset-combined_sample_ccoha1-99-86:91-onset.n.01	1		Nisha
oppress-combined_sample_ccoha1-106-143:150-persecute.v.01	1		Nisha
perform-combined_sample_ccoha1-88-136:143-perform.v.02	1		Nisha
perform-combined_sample_leipzig_eng_news-138-60:67-perform.v.01	1		Nisha
perform-combined_sample_leipzig_eng_news-140-91:98-do.v.03	1		Nisha
persuade-combined_sample_ccoha1-102-91:99-persuade.v.02	1		Nisha
pipeline-combined_sample_leipzig_eng_news-131-27:35-grapevine.n.01	0		Nisha
pipeline-combined_sample_leipzig_eng_news-182-95:103-pipeline.n.02	0		Nisha
navigate-combined_sample_leipzig_eng_news-87-125:133-navigate.v.03	1		Nisha
notice-combined_sample_ccoha1-55-84:90-notice.n.01	0		Nisha
notice-combined_sample_ccoha1-55-84:90-notice.n.02	1		Nisha
notice-combined_sample_ccoha1-55-84:90-notice.n.07	0		Nisha
notice-combined_sample_ccoha1-55-84:90-notice.v.02	0		Nisha
notice-combined_sample_ccoha1-55-84:90-poster.n.01	0		Nisha
notice-combined_sample_leipzig_eng_news-116-129:135-comment.v.01	0		Nisha
notice-combined_sample_leipzig_eng_news-116-129:135-detect.v.01	0		Nisha
notice-combined_sample_leipzig_eng_news-116-129:135-notice.n.01	0		Nisha
notice-combined_sample_leipzig_eng_news-116-129:135-notice.n.02	1		Nisha
notice-combined_sample_leipzig_eng_news-116-129:135-notice.v.02	0		Nisha
oppress-combined_sample_ccoha1-106-143:150-oppress.v.01	0		Nisha
perform-combined_sample_ccoha1-88-136:143-perform.v.01	1		Nisha
perform-combined_sample_leipzig_eng_news-138-60:67-do.v.03	0		Nisha
perform-combined_sample_leipzig_eng_news-138-60:67-perform.v.03	0		Nisha
perform-combined_sample_leipzig_eng_news-140-91:98-perform.v.02	0		Nisha
perform-combined_sample_leipzig_eng_news-140-91:98-perform.v.03	0		Nisha
persuade-combined_sample_ccoha1-25-73:81-carry.v.23	1		Nisha
pipeline-combined_sample_leipzig_eng_news-131-27:35-pipeline.n.02	0		Nisha
pipeline-combined_sample_leipzig_eng_news-182-95:103-grapevine.n.01	1		Nisha
pipeline-combined_sample_leipzig_eng_news-198-41:49-grapevine.n.01	0		Nisha
pour-combined_sample_ccoha1-111-176:180-decant.v.01	1		Nisha
pour-combined_sample_ccoha1-111-176:180-pour.v.01	0		Nisha
pour-combined_sample_ccoha1-111-176:180-pour.v.04	1		Nisha
pour-combined_sample_ccoha1-111-176:180-pour.v.05	0		Nisha
pour-combined_sample_ccoha1-111-176:180-pour.v.06	0		Nisha
pour-combined_sample_ccoha1-74-50:54-pour.v.01	0		Nisha
pour-combined_sample_ccoha1-74-50:54-pour.v.02	0		Nisha
pour-combined_sample_ccoha1-74-50:54-pour.v.04	1		Nisha
pour-combined_sample_ccoha1-74-50:54-pour.v.05	1		Nisha
prevail-combined_sample_ccoha1-82-54:61-predominate.v.01	1		Nisha
prevail-combined_sample_ccoha1-82-54:61-prevail.v.03	1		Nisha
prevail-combined_sample_ccoha1-82-54:61-prevail.v.04	0		Nisha
private-combined_sample_ccoha1-80-172:179-individual.s.04	1		Nisha
private-combined_sample_ccoha1-80-172:179-private.n.01	0		Nisha
private-combined_sample_ccoha1-80-172:179-secret.s.05	0		Nisha
procedural-combined_sample_leipzig_eng_news-174-100:110-procedural.a.01	1		Nisha
propel-combined_sample_leipzig_eng_news-118-0:6-motivate.v.01	0		Nisha
propel-combined_sample_leipzig_eng_news-118-0:6-propel.v.01	1		Nisha
property-combined_sample_leipzig_eng_news-46-66:74-place.n.02	0		Nisha
property-combined_sample_leipzig_eng_news-46-66:74-property.n.01	1		Nisha
property-combined_sample_leipzig_eng_news-46-66:74-property.n.02	0		Nisha
property-combined_sample_leipzig_eng_news-46-66:74-property.n.04	0		Nisha
property-combined_sample_leipzig_eng_news-46-66:74-property.n.05	0		Nisha
province-combined_sample_leipzig_eng_news-197-73:81-province.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-0-37:50-qualification.n.01	0		Nisha
qualification-combined_sample_leipzig_eng_news-1-120:133-qualification.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-1-120:133-reservation.n.02	1		Nisha
qualification-combined_sample_leipzig_eng_news-12-42:55-reservation.n.02	1		Nisha
qualification-combined_sample_leipzig_eng_news-14-89:102-qualification.n.01	1		Nisha
qualification-combined_sample_leipzig_eng_news-14-89:102-qualification.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-3-65:78-reservation.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-5-156:169-qualification.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-5-156:169-reservation.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-0-37:50-qualification.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-11-100:113-qualification.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-12-42:55-qualification.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-14-89:102-reservation.n.02	1		Nisha
qualification-combined_sample_leipzig_eng_news-2-144:157-qualification.n.01	1		Nisha
qualification-combined_sample_leipzig_eng_news-2-144:157-reservation.n.02	1		Nisha
qualification-combined_sample_leipzig_eng_news-3-65:78-qualification.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-31-54:67-qualification.n.01	1		Nisha
qualification-combined_sample_leipzig_eng_news-31-54:67-qualification.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-31-54:67-reservation.n.02	1		Nisha
qualification-combined_sample_leipzig_eng_news-5-156:169-qualification.n.01	1		Nisha
qualification-combined_sample_leipzig_eng_news-6-46:59-qualification.n.01	1		Nisha
qualification-combined_sample_leipzig_eng_news-6-46:59-qualification.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-6-46:59-reservation.n.02	1		Nisha
qualification-combined_sample_leipzig_eng_news-9-53:66-qualification.n.01	1		Nisha
qualification-combined_sample_leipzig_eng_news-9-53:66-qualification.n.02	0		Nisha
qualification-combined_sample_leipzig_eng_news-9-53:66-reservation.n.02	1		Nisha
range-combined_sample_ccoha1-104-134:139-compass.n.03	0		Nisha
range-combined_sample_ccoha1-104-134:139-crop.v.05	0		Nisha
range-combined_sample_ccoha1-104-134:139-image.n.07	0		Nisha
range-combined_sample_ccoha1-104-134:139-range.n.02	0		Nisha
range-combined_sample_ccoha1-104-134:139-range.n.03	0		Nisha
range-combined_sample_ccoha1-104-134:139-range.n.04	0		Nisha
range-combined_sample_ccoha1-104-134:139-range.n.05	0		Nisha
range-combined_sample_ccoha1-104-134:139-range.n.06	0		Nisha
range-combined_sample_ccoha1-104-134:139-range.v.01	0		Nisha
range-combined_sample_ccoha1-104-134:139-range.v.03	0		Nisha
range-combined_sample_ccoha1-104-134:139-range.v.04	0		Nisha
range-combined_sample_ccoha1-104-134:139-range.v.05	0		Nisha
range-combined_sample_ccoha1-104-134:139-range.v.07	0		Nisha
range-combined_sample_ccoha1-104-134:139-rate.v.01	0		Nisha
range-combined_sample_ccoha1-104-134:139-roll.v.12	0		Nisha
range-combined_sample_ccoha1-104-134:139-scope.n.01	0		Nisha
range-combined_sample_ccoha1-104-134:139-stove.n.01	0		Nisha
reflective-combined_sample_leipzig_eng_news-201-7:17-brooding.s.01	1		Nisha
reflective-combined_sample_leipzig_eng_news-201-7:17-reflective.a.02	0		Nisha
reflective-combined_sample_leipzig_eng_news-201-7:17-reflective.s.03	1		Nisha
relegate-combined_sample_leipzig_eng_news-135-78:86-banish.v.03	0		Nisha
relegate-combined_sample_leipzig_eng_news-135-78:86-demote.v.01	1		Nisha
relegate-combined_sample_leipzig_eng_news-135-78:86-relegate.v.01	1		Nisha
relegate-combined_sample_leipzig_eng_news-135-78:86-relegate.v.04	0		Nisha
relegate-combined_sample_leipzig_eng_news-38-91:99-banish.v.03	1		Nisha
relegate-combined_sample_leipzig_eng_news-38-91:99-demote.v.01	1		Nisha
relegate-combined_sample_leipzig_eng_news-38-91:99-relegate.v.01	0		Nisha
relegate-combined_sample_leipzig_eng_news-38-91:99-relegate.v.04	0		Nisha
relegate-combined_sample_leipzig_eng_news-49-112:120-banish.v.03	1		Nisha
relegate-combined_sample_leipzig_eng_news-49-112:120-demote.v.01	1		Nisha
relegate-combined_sample_leipzig_eng_news-49-112:120-relegate.v.01	0		Nisha
relegate-combined_sample_leipzig_eng_news-49-112:120-relegate.v.04	0		Nisha
relegate-combined_sample_leipzig_eng_news-54-76:84-banish.v.03	1		Nisha
relegate-combined_sample_leipzig_eng_news-54-76:84-demote.v.01	0		Nisha
relegate-combined_sample_leipzig_eng_news-54-76:84-relegate.v.01	0		Nisha
relegate-combined_sample_leipzig_eng_news-54-76:84-relegate.v.04	0		Nisha
relegate-combined_sample_leipzig_eng_news-68-101:109-banish.v.03	0		Nisha
relegate-combined_sample_leipzig_eng_news-68-101:109-demote.v.01	1		Nisha
relegate-combined_sample_leipzig_eng_news-68-101:109-relegate.v.01	1		Nisha
relegate-combined_sample_leipzig_eng_news-68-101:109-relegate.v.04	1		Nisha
relegate-combined_sample_leipzig_eng_news-83-93:101-banish.v.03	1		Nisha
relegate-combined_sample_leipzig_eng_news-83-93:101-demote.v.01	1		Nisha
relegate-combined_sample_leipzig_eng_news-83-93:101-relegate.v.01	1		Nisha
relegate-combined_sample_leipzig_eng_news-83-93:101-relegate.v.04	1		Nisha
religiously-combined_sample_leipzig_eng_news-125-90:101-religiously.r.01	0		Nisha
religiously-combined_sample_leipzig_eng_news-125-90:101-scrupulously.r.01	1		Nisha
reply-combined_sample_leipzig_eng_news-108-103:108-answer.n.01	1		Nisha
reply-combined_sample_leipzig_eng_news-108-103:108-answer.v.01	0		Nisha
reply-combined_sample_leipzig_eng_news-108-103:108-reply.n.02	0		Nisha
revolve-combined_sample_ccoha1-71-144:151-orb.v.01	0		Nisha
revolve-combined_sample_ccoha1-71-144:151-revolve.v.01	0		Nisha
revolve-combined_sample_ccoha1-71-144:151-roll.v.14	1		Nisha
revolve-combined_sample_leipzig_eng_news-123-67:74-orb.v.01	1		Nisha
revolve-combined_sample_leipzig_eng_news-123-67:74-revolve.v.01	1		Nisha
revolve-combined_sample_leipzig_eng_news-123-67:74-roll.v.14	0		Nisha
revolve-combined_sample_leipzig_eng_news-159-120:127-orb.v.01	0		Nisha
revolve-combined_sample_leipzig_eng_news-159-120:127-revolve.v.01	0		Nisha
revolve-combined_sample_leipzig_eng_news-159-120:127-roll.v.14	0		Nisha
revolve-combined_sample_leipzig_eng_news-169-12:19-orb.v.01	0		Nisha
revolve-combined_sample_leipzig_eng_news-169-12:19-revolve.v.01	1		Nisha
revolve-combined_sample_leipzig_eng_news-169-12:19-roll.v.14	0		Nisha
roughly-combined_sample_leipzig_eng_news-130-108:115-roughly.r.03	0		Nisha
roughly-combined_sample_leipzig_eng_news-67-53:60-approximately.r.01	1		Nisha
roughly-combined_sample_leipzig_eng_news-93-86:93-approximately.r.01	1		Nisha
roughly-combined_sample_leipzig_eng_news-93-86:93-roughly.r.02	0		Nisha
roughly-combined_sample_leipzig_eng_news-95-57:64-roughly.r.02	0		Nisha
roughly-combined_sample_leipzig_eng_news-95-57:64-roughly.r.03	0		Nisha
segment-combined_sample_leipzig_eng_news-13-113:120-segment.v.02	0		Nisha
segment-combined_sample_leipzig_eng_news-16-75:82-section.n.04	1		Nisha
segment-combined_sample_leipzig_eng_news-16-75:82-segment.v.01	0		Nisha
segment-combined_sample_leipzig_eng_news-18-143:150-segment.v.02	0		Nisha
segment-combined_sample_leipzig_eng_news-21-109:116-section.n.04	1		Nisha
segment-combined_sample_leipzig_eng_news-21-109:116-segment.n.02	0		Nisha
segment-combined_sample_leipzig_eng_news-21-109:116-segment.v.02	0		Nisha
segment-combined_sample_leipzig_eng_news-22-63:70-segment.v.02	0		Nisha
segment-combined_sample_leipzig_eng_news-23-31:38-section.n.04	1		Nisha
segment-combined_sample_leipzig_eng_news-23-31:38-segment.v.01	0		Nisha
segment-combined_sample_leipzig_eng_news-25-95:102-segment.v.01	0		Nisha
segment-combined_sample_leipzig_eng_news-27-67:74-segment.v.01	1		Nisha
segment-combined_sample_leipzig_eng_news-28-176:183-segment.v.01	0		Nisha
segment-combined_sample_leipzig_eng_news-29-77:84-segment.v.01	0		Nisha
seize-combined_sample_leipzig_eng_news-167-62:67-impound.v.01	0		Nisha
seize-combined_sample_leipzig_eng_news-167-62:67-seize.v.01	0		Nisha
seize-combined_sample_leipzig_eng_news-167-62:67-seize.v.02	0		Nisha
seminal-combined_sample_leipzig_eng_news-98-47:54-germinal.s.01	1		Nisha
shirk-combined_sample_ccoha1-4-282:287-fiddle.v.01	0		Nisha
shirk-combined_sample_ccoha1-4-282:287-shirk.v.02	0		Nisha
shut-combined_sample_leipzig_eng_news-102-50:54-close.v.01	0		Nisha
startup-combined_sample_leipzig_eng_news-107-28:35-inauguration.n.01	0		Nisha
startup-combined_sample_leipzig_eng_news-137-25:32-startup.n.01	0		Nisha
startup-combined_sample_leipzig_eng_news-165-83:90-inauguration.n.01	0		Nisha
startup-combined_sample_leipzig_eng_news-190-104:111-inauguration.n.01	0		Nisha
startup-combined_sample_leipzig_eng_news-66-201:208-startup.n.01	0		Nisha
startup-combined_sample_leipzig_eng_news-89-32:39-inauguration.n.01	0		Nisha
status-combined_sample_leipzig_eng_news-120-68:74-status.n.01	0		Nisha
strongly-combined_sample_ccoha1-2-20:28-strongly.r.01	1		Nisha
strongly-combined_sample_ccoha1-65-51:59-powerfully.r.01	1		Nisha
strongly-combined_sample_ccoha1-78-146:154-powerfully.r.01	1		Nisha
roughly-combined_sample_leipzig_eng_news-119-19:26-approximately.r.01	1		Nisha
roughly-combined_sample_leipzig_eng_news-150-56:63-roughly.r.03	0		Nisha
roughly-combined_sample_leipzig_eng_news-172-46:53-approximately.r.01	1		Nisha
roughly-combined_sample_leipzig_eng_news-172-46:53-roughly.r.02	0		Nisha
roughly-combined_sample_leipzig_eng_news-172-46:53-roughly.r.03	0		Nisha
roughly-combined_sample_leipzig_eng_news-35-82:89-roughly.r.03	0		Nisha
roughly-combined_sample_leipzig_eng_news-52-20:27-approximately.r.01	1		Nisha
roughly-combined_sample_leipzig_eng_news-52-20:27-roughly.r.03	0		Nisha
roughly-combined_sample_leipzig_eng_news-67-53:60-roughly.r.02	0		Nisha
ruminate-combined_sample_ccoha1-66-8:16-chew_over.v.01	1		Nisha
segment-combined_sample_leipzig_eng_news-13-113:120-section.n.04	1		Nisha
segment-combined_sample_leipzig_eng_news-13-113:120-segment.n.02	0		Nisha
segment-combined_sample_leipzig_eng_news-16-75:82-segment.n.02	0		Nisha
segment-combined_sample_leipzig_eng_news-18-143:150-segment.v.01	0		Nisha
segment-combined_sample_leipzig_eng_news-19-67:74-segment.v.01	1		Nisha
segment-combined_sample_leipzig_eng_news-21-109:116-segment.v.01	0		Nisha
segment-combined_sample_leipzig_eng_news-23-31:38-segment.v.02	0		Nisha
segment-combined_sample_leipzig_eng_news-25-95:102-section.n.04	1		Nisha
segment-combined_sample_leipzig_eng_news-25-95:102-segment.v.02	0		Nisha
segment-combined_sample_leipzig_eng_news-27-67:74-section.n.04	1		Nisha
