instanceID	label	comment	annotator
bruten-combined_sample_leipzig_swe_news-590-89:95-bruten..0-2	0		JosefinKokkinakis
chocka-combined_sample_leipzig_swe_news-131-43:50-chocka..0-0	1		JosefinKokkinakis
chocka-combined_sample_leipzig_swe_news-301-21:28-chocka..0-0	1		JosefinKokkinakis
cirkulationsplats-combined_sample_leipzig_swe_news-34-37:56-cirkulationsplats..0-0	-	need more context.	JosefinKokkinakis
citera-combined_sample_leipzig_swe_news-679-94:101-citera..0-0	1		JosefinKokkinakis
citera-combined_sample_leipzig_swe_news-790-49:56-citera..0-0	1		JosefinKokkinakis
citera-combined_sample_leipzig_swe_news-899-131:138-citera..0-0	1		JosefinKokkinakis
dala-combined_sample_leipzig_swe_news-941-17:22-dala..0-0	1		JosefinKokkinakis
dala-combined_sample_leipzig_swe_news-941-17:22-dala..0-1	0		JosefinKokkinakis
dart-combined_sample_kubhist2a-624-29:33-dart..0-0	-	refers to a name.	JosefinKokkinakis
dator-combined_sample_kubhist2a-361-0:5-dator..0-0	-	need more context before the highlighted word.	JosefinKokkinakis
fara-combined_sample_kubhist2a-1260-202:205-fara..0-0	0		lilianerika
farozon-combined_sample_leipzig_swe_news-900-11:20-farozon..0-0	1		lilianerika
bliga-combined_sample_kubhist2a-631-45:51-bliga..0-0	0		JosefinKokkinakis
bod-combined_sample_kubhist2a-364-21:26-bod..0-0	1		JosefinKokkinakis
fik-combined_sample_kubhist2a-725-83:87-fik..0-0	0		lilianerika
bod-combined_sample_kubhist2a-911-77:80-bod..0-0	0		JosefinKokkinakis
fil-combined_sample_kubhist2a-1580-68:71-fil..0-1	0		lilianerika
fil-combined_sample_kubhist2a-191-21:25-fil..0-0	0		lilianerika
fil-combined_sample_kubhist2a-191-21:25-fil..0-1	0		lilianerika
bolag-combined_sample_kubhist2a-1261-78:83-bolag..0-0	1		JosefinKokkinakis
bolag-combined_sample_kubhist2a-1261-78:83-bolag..0-2	0		JosefinKokkinakis
bosatt-combined_sample_leipzig_swe_news-257-16:22-bosatt..0-0	1		JosefinKokkinakis
finhet-combined_sample_kubhist2a-1025-123:129-finhet..0-0	0		lilianerika
fink-combined_sample_kubhist2a-1257-42:46-fink..0-0	0		lilianerika
finne-combined_sample_kubhist2a-124-163:169-finne..0-0	0		lilianerika
fint-combined_sample_kubhist2a-126-19:23-fint..0-0	0		lilianerika
brigg-combined_sample_kubhist2a-533-30:37-brigg..0-0	1		JosefinKokkinakis
fis-combined_sample_leipzig_swe_news-189-81:84-fis..0-0	0		lilianerika
brist-combined_sample_kubhist2a-1212-122:127-brist..0-1	1		JosefinKokkinakis
brist-combined_sample_leipzig_swe_news-366-52:59-brist..0-1	0		JosefinKokkinakis
bruten-combined_sample_leipzig_swe_news-564-109:115-bruten..0-2	0		JosefinKokkinakis
chocka-combined_sample_leipzig_swe_news-125-56:63-chocka..0-0	1		JosefinKokkinakis
dan-combined_sample_kubhist2a-935-57:60-dan..0-0	-	"think it should be ""den"" and not ""dan"""	JosefinKokkinakis
daterad-combined_sample_leipzig_swe_news-844-47:55-daterad..0-0	1		JosefinKokkinakis
deg-combined_sample_kubhist2a-104-104:107-deg..0-0	0		JosefinKokkinakis
deg-combined_sample_kubhist2a-67-34:37-deg..0-0	-	cannot understand sentence.	JosefinKokkinakis
deg-combined_sample_kubhist2a-95-97:100-deg..0-0	0		JosefinKokkinakis
delta-combined_sample_leipzig_swe_news-49-82:88-delta..0-0	0		JosefinKokkinakis
boj-combined_sample_kubhist2a-1026-88:91-boj..0-0	0		JosefinKokkinakis
borga-combined_sample_leipzig_swe_news-520-52:58-borga..0-0	1		JosefinKokkinakis
finhet-combined_sample_kubhist2a-639-245:251-finhet..0-0	0		lilianerika
finne-combined_sample_kubhist2a-7-14:19-finne..0-0	0		lilianerika
finnig-combined_sample_kubhist2a-1464-118:124-finnig..0-0	-		lilianerika
fint-combined_sample_kubhist2a-179-94:98-fint..0-0	0		lilianerika
fint-combined_sample_kubhist2a-471-140:144-fint..0-0	0		lilianerika
fis-combined_sample_leipzig_swe_news-157-30:33-fis..0-0	0		lilianerika
brigg-combined_sample_kubhist2a-713-61:68-brigg..0-0	0		JosefinKokkinakis
fis-combined_sample_leipzig_swe_news-219-33:36-fis..0-0	0		lilianerika
fix-combined_sample_leipzig_swe_news-886-42:47-fix..0-0	0		lilianerika
brist-combined_sample_kubhist2a-1212-122:127-brist..0-0	1		JosefinKokkinakis
brist-combined_sample_leipzig_swe_news-366-52:59-brist..0-0	0		JosefinKokkinakis
bruten-combined_sample_leipzig_swe_news-564-109:115-bruten..0-0	0		JosefinKokkinakis
delta-combined_sample_leipzig_swe_news-66-142:148-delta..0-0	0		JosefinKokkinakis
delta-combined_sample_leipzig_swe_news-90-8:14-delta..0-0	0		JosefinKokkinakis
demo-combined_sample_kubhist2a-1010-46:50-demo..0-0	-	Wrongly scanned in since they seem to refer to democracy and not demo cracy	JosefinKokkinakis
demo-combined_sample_kubhist2a-1010-46:50-demo..0-1	-	"wrongly scanned in, they are most likely refering to ""demokrati"" and not ""demo"" ""krati"""	JosefinKokkinakis
denne-combined_sample_kubhist2a-1327-34:39-denne..0-0	0		JosefinKokkinakis
di-combined_sample_kubhist2a-335-180:182-di..0-0	0		JosefinKokkinakis
di-combined_sample_kubhist2a-529-109:111-di..0-0	-	do not understand the meaning of the highlighted word in this sentence.	JosefinKokkinakis
di-combined_sample_leipzig_swe_news-27-49:51-di..0-0	0		JosefinKokkinakis
dimensionera-combined_sample_leipzig_swe_news-567-53:66-dimensionera..0-0	1		JosefinKokkinakis
dirka-combined_sample_kubhist2a-1251-186:191-dirka..0-0	-	do not understand the meaning of the highlighted word in this sentence.	JosefinKokkinakis
dis-combined_sample_leipzig_swe_news-976-0:3-dis..0-0	0		JosefinKokkinakis
diva-combined_sample_leipzig_swe_news-816-47:51-diva..0-0	-	Referring to a name and not the word.	JosefinKokkinakis
divan-combined_sample_kubhist2a-1229-9:14-divan..0-0	0		JosefinKokkinakis
divan-combined_sample_kubhist2a-1374-207:212-divan..0-0	0		JosefinKokkinakis
divan-combined_sample_kubhist2a-640-0:5-divan..0-0	0		JosefinKokkinakis
djurisk-combined_sample_kubhist2a-1632-68:76-djurisk..0-0	1		JosefinKokkinakis
djurisk-combined_sample_kubhist2a-530-62:70-djurisk..0-0	1		JosefinKokkinakis
dolk-combined_sample_kubhist2a-1193-27:31-dolk..0-0	1		JosefinKokkinakis
dom-combined_sample_leipzig_swe_news-497-107:110-dom..0-0	0		JosefinKokkinakis
dom-combined_sample_leipzig_swe_news-497-107:110-dom..0-1	0		JosefinKokkinakis
dom-combined_sample_leipzig_swe_news-497-107:110-dom..0-2	0		JosefinKokkinakis
dom-combined_sample_leipzig_swe_news-497-107:110-dom..0-3	1		JosefinKokkinakis
dom-combined_sample_leipzig_swe_news-894-96:99-dom..0-0	0		JosefinKokkinakis
dom-combined_sample_leipzig_swe_news-894-96:99-dom..0-1	0		JosefinKokkinakis
dom-combined_sample_leipzig_swe_news-894-96:99-dom..0-2	0		JosefinKokkinakis
dom-combined_sample_leipzig_swe_news-894-96:99-dom..0-3	1		JosefinKokkinakis
domstol-combined_sample_kubhist2a-1091-29:36-domstol..0-0	1		JosefinKokkinakis
dona-combined_sample_kubhist2a-876-52:56-dona..0-0	-	"refers to a name and not the word ""dona"""	JosefinKokkinakis
draft-combined_sample_leipzig_swe_news-211-95:100-draft..0-0	1		JosefinKokkinakis
dragen-combined_sample_kubhist2a-168-97:103-dragen..0-0	0		JosefinKokkinakis
dragen-combined_sample_kubhist2a-168-97:103-dragen..0-1	0		JosefinKokkinakis
dragon-combined_sample_leipzig_swe_news-117-71:77-dragon..0-0	-	"refers to a name and not the word ""dragon"""	JosefinKokkinakis
drav-combined_sample_leipzig_swe_news-962-66:70-drav..0-0	0		JosefinKokkinakis
dreva-combined_sample_leipzig_swe_news-791-67:72-dreva..0-0	0		JosefinKokkinakis
dreva-combined_sample_leipzig_swe_news-791-67:72-dreva..0-1	0		JosefinKokkinakis
dreva-combined_sample_leipzig_swe_news-954-100:105-dreva..0-1	0		JosefinKokkinakis
drink-combined_sample_kubhist2a-1272-64:71-drink..0-0	1		JosefinKokkinakis
drive-combined_sample_leipzig_swe_news-786-0:5-drive..0-0	0		JosefinKokkinakis
duscha-combined_sample_leipzig_swe_news-356-48:55-duscha..0-1	0		JosefinKokkinakis
dyka-combined_sample_leipzig_swe_news-91-172:176-dyka..0-2	0		JosefinKokkinakis
eder-combined_sample_kubhist2a-949-9:13-eder..0-0	1		JosefinKokkinakis
eka-combined_sample_kubhist2a-1481-99:103-eka..0-0	0		JosefinKokkinakis
eka-combined_sample_kubhist2a-1481-99:103-eka..0-1	0		JosefinKokkinakis
eka-combined_sample_kubhist2a-1481-99:103-eka..0-2	1		JosefinKokkinakis
eka-combined_sample_leipzig_swe_news-576-49:54-eka..0-1	1		JosefinKokkinakis
eka-combined_sample_leipzig_swe_news-576-49:54-eka..0-2	0		JosefinKokkinakis
eka-combined_sample_leipzig_swe_news-588-88:93-eka..0-0	0		JosefinKokkinakis
eka-combined_sample_leipzig_swe_news-588-88:93-eka..0-1	1		JosefinKokkinakis
eka-combined_sample_leipzig_swe_news-588-88:93-eka..0-2	0		JosefinKokkinakis
ekosystem-combined_sample_leipzig_swe_news-610-46:55-ekosystem..0-0	1		JosefinKokkinakis
el-combined_sample_kubhist2a-169-144:146-el..0-0	0		JosefinKokkinakis
el-combined_sample_kubhist2a-178-78:83-el..0-0	-	?	JosefinKokkinakis
el-combined_sample_kubhist2a-398-18:22-el..0-0	-	"wrongly scanned in, maybe they are referring to ""delar""? Unsure."	JosefinKokkinakis
emir-combined_sample_leipzig_swe_news-997-60:64-emir..0-0	-	"They are referring to the name ""Emir"" here and not the word ""emir"""	JosefinKokkinakis
era-combined_sample_kubhist2a-1278-52:56-era..0-0	-	"should probably be ""deras"""	JosefinKokkinakis
era-combined_sample_leipzig_swe_news-859-31:35-era..0-0	1		JosefinKokkinakis
erbjuda-combined_sample_kubhist2a-1164-25:33-erbjuda..0-1	1		JosefinKokkinakis
erbjuda-combined_sample_kubhist2a-1164-25:33-erbjuda..0-2	1		JosefinKokkinakis
erbjuda-combined_sample_kubhist2a-1194-103:111-erbjuda..0-0	1		JosefinKokkinakis
erbjuda-combined_sample_kubhist2a-1194-103:111-erbjuda..0-2	1		JosefinKokkinakis
dreva-combined_sample_leipzig_swe_news-954-100:105-dreva..0-0	0		JosefinKokkinakis
drive-combined_sample_leipzig_swe_news-766-30:35-drive..0-0	-	needs more context	JosefinKokkinakis
drunkna-combined_sample_leipzig_swe_news-1-79:86-drunkna..0-0	0		JosefinKokkinakis
drunkna-combined_sample_leipzig_swe_news-1-79:86-drunkna..0-1	1		JosefinKokkinakis
drunkna-combined_sample_leipzig_swe_news-80-19:27-drunkna..0-0	1		JosefinKokkinakis
drunkna-combined_sample_leipzig_swe_news-80-19:27-drunkna..0-1	1		JosefinKokkinakis
ducka-combined_sample_leipzig_swe_news-715-51:57-ducka..0-0	0		JosefinKokkinakis
ducka-combined_sample_leipzig_swe_news-715-51:57-ducka..0-1	1		JosefinKokkinakis
duscha-combined_sample_leipzig_swe_news-356-48:55-duscha..0-0	0		JosefinKokkinakis
dyka-combined_sample_leipzig_swe_news-22-23:27-dyka..0-0	0		JosefinKokkinakis
dyka-combined_sample_leipzig_swe_news-22-23:27-dyka..0-1	0		JosefinKokkinakis
dyka-combined_sample_leipzig_swe_news-22-23:27-dyka..0-2	0		JosefinKokkinakis
dyka-combined_sample_leipzig_swe_news-89-75:80-dyka..0-0	0		JosefinKokkinakis
dyka-combined_sample_leipzig_swe_news-89-75:80-dyka..0-1	0		JosefinKokkinakis
dyka-combined_sample_leipzig_swe_news-89-75:80-dyka..0-2	0		JosefinKokkinakis
dyka-combined_sample_leipzig_swe_news-91-172:176-dyka..0-0	0		JosefinKokkinakis
dyka-combined_sample_leipzig_swe_news-91-172:176-dyka..0-1	0		JosefinKokkinakis
eder-combined_sample_kubhist2a-1559-102:106-eder..0-0	1		JosefinKokkinakis
eder-combined_sample_kubhist2a-1817-59:63-eder..0-0	1		JosefinKokkinakis
eka-combined_sample_leipzig_swe_news-576-49:54-eka..0-0	0		JosefinKokkinakis
eldning-combined_sample_kubhist2a-1400-39:46-eldning..0-0	1		JosefinKokkinakis
erbjuda-combined_sample_kubhist2a-1164-25:33-erbjuda..0-0	0		JosefinKokkinakis
erbjuda-combined_sample_kubhist2a-1194-103:111-erbjuda..0-1	1		JosefinKokkinakis
erbjuda-combined_sample_kubhist2a-1302-18:26-erbjuda..0-1	1		JosefinKokkinakis
erbjudande-combined_sample_leipzig_swe_news-1074-71:81-erbjudande..0-0	1		JosefinKokkinakis
erbjudande-combined_sample_leipzig_swe_news-829-12:22-erbjudande..0-0	1		JosefinKokkinakis
erfordra-combined_sample_kubhist2a-1236-33:42-erfordra..0-0	-	needs more/clearer context	JosefinKokkinakis
erinra-combined_sample_kubhist2a-1191-0:7-erinra..0-0	1		JosefinKokkinakis
erinra-combined_sample_kubhist2a-1191-0:7-erinra..0-1	1		JosefinKokkinakis
erinra-combined_sample_kubhist2a-1191-0:7-erinra..0-2	1		JosefinKokkinakis
ertappa-combined_sample_kubhist2a-754-19:27-ertappa..0-0	1		JosefinKokkinakis
ester-combined_sample_kubhist2a-1576-73:78-ester..0-0	0		JosefinKokkinakis
ester-combined_sample_kubhist2a-1668-16:21-ester..0-0	0		JosefinKokkinakis
ester-combined_sample_kubhist2a-1854-63:68-ester..0-0	0		JosefinKokkinakis
et-combined_sample_kubhist2a-0-73:75-et..0-0	0		JosefinKokkinakis
et-combined_sample_kubhist2a-1-46:48-et..0-0	-	"think it should be ""ett"""	JosefinKokkinakis
et-combined_sample_kubhist2a-2-88:90-et..0-0	1		JosefinKokkinakis
expansion-combined_sample_leipzig_swe_news-585-66:77-expansion..0-0	1		JosefinKokkinakis
erbjuda-combined_sample_kubhist2a-1302-18:26-erbjuda..0-0	1		JosefinKokkinakis
erbjuda-combined_sample_kubhist2a-1302-18:26-erbjuda..0-2	1		JosefinKokkinakis
erbjudande-combined_sample_leipzig_swe_news-703-4:14-erbjudande..0-0	1		JosefinKokkinakis
expansion-combined_sample_leipzig_swe_news-585-66:77-expansion..0-1	0		JosefinKokkinakis
extern-combined_sample_leipzig_swe_news-270-5:12-extern..0-0	1		JosefinKokkinakis
extern-combined_sample_leipzig_swe_news-450-58:65-extern..0-0	1		JosefinKokkinakis
extern-combined_sample_leipzig_swe_news-507-113:120-extern..0-0	1		JosefinKokkinakis
famna-combined_sample_kubhist2a-1664-156:162-famna..0-0	0		JosefinKokkinakis
exposition-combined_sample_kubhist2a-1352-62:72-exposition..0-0	1		JosefinKokkinakis
famna-combined_sample_kubhist2a-1664-156:162-famna..0-1	0		JosefinKokkinakis
famna-combined_sample_kubhist2a-1870-18:24-famna..0-0	0		JosefinKokkinakis
famna-combined_sample_kubhist2a-1870-18:24-famna..0-1	0		JosefinKokkinakis
fara-combined_sample_kubhist2a-1207-40:43-fara..0-0	0		JosefinKokkinakis
fara-combined_sample_kubhist2a-1207-40:43-fara..0-1	0		JosefinKokkinakis
fara-combined_sample_kubhist2a-1207-40:43-fara..0-2	0		JosefinKokkinakis
fara-combined_sample_kubhist2a-1207-40:43-fara..0-4	0		JosefinKokkinakis
fara-combined_sample_kubhist2a-1207-40:43-fara..0-5	0		JosefinKokkinakis
fara-combined_sample_kubhist2a-1207-40:43-fara..0-6	0		JosefinKokkinakis
fara-combined_sample_kubhist2a-1207-40:43-fara..0-7	1		JosefinKokkinakis
fara-combined_sample_kubhist2a-1260-202:205-fara..0-0	-	"should be ""får"" not ""far"""	JosefinKokkinakis
fara-combined_sample_kubhist2a-1260-202:205-fara..0-1	-	"should be ""får"" not ""far"""	JosefinKokkinakis
fara-combined_sample_kubhist2a-1260-202:205-fara..0-2	-	"should be ""får"" not ""far"""	JosefinKokkinakis
fara-combined_sample_kubhist2a-1260-202:205-fara..0-4	-	"should be ""får"" not ""far"""	JosefinKokkinakis
fara-combined_sample_kubhist2a-1260-202:205-fara..0-5	-	"should be ""får"" not ""far"""	JosefinKokkinakis
fara-combined_sample_kubhist2a-1260-202:205-fara..0-6	-	"should be ""får"" not ""far"""	JosefinKokkinakis
fara-combined_sample_kubhist2a-1260-202:205-fara..0-7	-	"should be ""får"" not ""far"""	JosefinKokkinakis
farozon-combined_sample_leipzig_swe_news-900-11:20-farozon..0-0	1		JosefinKokkinakis
fasthet-combined_sample_kubhist2a-1462-55:62-fasthet..0-0	0		JosefinKokkinakis
fax-combined_sample_kubhist2a-1052-87:90-fax..0-0	-	need more/clearer context.	JosefinKokkinakis
fe-combined_sample_kubhist2a-1500-58:60-fe..0-0	0		JosefinKokkinakis
fe-combined_sample_kubhist2a-1578-0:2-fe..0-0	0		JosefinKokkinakis
fe-combined_sample_kubhist2a-1629-97:99-fe..0-0	-	"seems like it should be ""se"" and not ""fe"" here"	JosefinKokkinakis
fega-combined_sample_leipzig_swe_news-253-11:15-fega..0-0	1		JosefinKokkinakis
fega-combined_sample_leipzig_swe_news-414-151:155-fega..0-0	1		JosefinKokkinakis
fela-combined_sample_kubhist2a-1411-26:33-fela..0-0	0		JosefinKokkinakis
fela-combined_sample_kubhist2a-1411-26:33-fela..0-1	0		JosefinKokkinakis
fela-combined_sample_kubhist2a-1411-26:33-fela..0-2	0		JosefinKokkinakis
fela-combined_sample_kubhist2a-1411-26:33-fela..0-3	1		JosefinKokkinakis
fela-combined_sample_kubhist2a-1413-60:64-fela..0-0	-	need more context	JosefinKokkinakis
fela-combined_sample_kubhist2a-1413-60:64-fela..0-1	-	need more context	JosefinKokkinakis
fela-combined_sample_kubhist2a-1413-60:64-fela..0-2	-	need more context	JosefinKokkinakis
fela-combined_sample_kubhist2a-1413-60:64-fela..0-3	-	need more context	JosefinKokkinakis
fela-combined_sample_kubhist2a-979-140:144-fela..0-0	0		JosefinKokkinakis
fela-combined_sample_kubhist2a-979-140:144-fela..0-1	1		JosefinKokkinakis
fela-combined_sample_kubhist2a-979-140:144-fela..0-2	1		JosefinKokkinakis
fela-combined_sample_kubhist2a-979-140:144-fela..0-3	0		JosefinKokkinakis
fett-combined_sample_kubhist2a-156-18:22-fett..0-0	-	extremely unsure here	JosefinKokkinakis
fett-combined_sample_kubhist2a-79-7:11-fett..0-0	0		JosefinKokkinakis
fett-combined_sample_kubhist2a-32-18:22-fett..0-0	-	i am too unsure here	JosefinKokkinakis
fia-combined_sample_kubhist2a-1809-22:25-fia..0-0	0		JosefinKokkinakis
fik-combined_sample_kubhist2a-721-59:63-fik..0-0	0		JosefinKokkinakis
fik-combined_sample_kubhist2a-725-83:87-fik..0-0	0	"seems like ""fick"" makes more sense here"	JosefinKokkinakis
fil-combined_sample_kubhist2a-1580-68:71-fil..0-0	0		JosefinKokkinakis
fil-combined_sample_kubhist2a-1580-68:71-fil..0-1	1		JosefinKokkinakis
fil-combined_sample_kubhist2a-1580-68:71-fil..0-2	0		JosefinKokkinakis
fil-combined_sample_kubhist2a-191-21:25-fil..0-0	0		JosefinKokkinakis
fil-combined_sample_kubhist2a-191-21:25-fil..0-1	0		JosefinKokkinakis
fil-combined_sample_kubhist2a-191-21:25-fil..0-2	0		JosefinKokkinakis
finhet-combined_sample_kubhist2a-1025-123:129-finhet..0-0	0		JosefinKokkinakis
finhet-combined_sample_kubhist2a-639-245:251-finhet..0-0	0		JosefinKokkinakis
fink-combined_sample_kubhist2a-1257-42:46-fink..0-0	0		JosefinKokkinakis
finne-combined_sample_kubhist2a-124-163:169-finne..0-0	0		JosefinKokkinakis
finne-combined_sample_kubhist2a-53-48:54-finne..0-0	0		JosefinKokkinakis
finne-combined_sample_kubhist2a-7-14:19-finne..0-0	0		JosefinKokkinakis
finnig-combined_sample_kubhist2a-1464-118:124-finnig..0-0	-	need clearer context in order to confidently decide the meaning of the highlighted word.	JosefinKokkinakis
fint-combined_sample_kubhist2a-126-19:23-fint..0-0	0		JosefinKokkinakis
fint-combined_sample_kubhist2a-179-94:98-fint..0-0	0		JosefinKokkinakis
fint-combined_sample_kubhist2a-471-140:144-fint..0-0	0		JosefinKokkinakis
fis-combined_sample_leipzig_swe_news-157-30:33-fis..0-0	-	"they are referring to a name here "	JosefinKokkinakis
fis-combined_sample_leipzig_swe_news-189-81:84-fis..0-0	-	they are referring to a name here.	JosefinKokkinakis
fis-combined_sample_leipzig_swe_news-219-33:36-fis..0-0	-	they are referring to a name here.	JosefinKokkinakis
fix-combined_sample_leipzig_swe_news-886-42:47-fix..0-0	0		JosefinKokkinakis
fix-combined_sample_leipzig_swe_news-886-42:47-fix..0-1	0		JosefinKokkinakis
flagg-combined_sample_leipzig_swe_news-693-9:16-flagg..0-0	0		JosefinKokkinakis
flagg-combined_sample_leipzig_swe_news-808-8:15-flagg..0-0	0		JosefinKokkinakis
flagg-combined_sample_leipzig_swe_news-871-46:53-flagg..0-0	0		JosefinKokkinakis
flank-combined_sample_kubhist2a-287-36:41-flank..0-0	0		JosefinKokkinakis
flaskhals-combined_sample_leipzig_swe_news-335-35:44-flaskhals..0-0	1		JosefinKokkinakis
flaskhals-combined_sample_leipzig_swe_news-335-35:44-flaskhals..0-1	0		JosefinKokkinakis
flin-combined_sample_kubhist2a-1688-84:89-flin..0-0	1		JosefinKokkinakis
flotta-combined_sample_leipzig_swe_news-462-49:55-flotta..0-0	1		JosefinKokkinakis
flotta-combined_sample_leipzig_swe_news-462-49:55-flotta..0-1	0		JosefinKokkinakis
flyttning-combined_sample_kubhist2a-1076-5:14-flyttning..0-0	1		JosefinKokkinakis
flyttning-combined_sample_kubhist2a-930-57:66-flyttning..0-0	-	unsure, need more/clearer context	JosefinKokkinakis
foglig-combined_sample_kubhist2a-810-52:61-foglig..0-0	-	need more context	JosefinKokkinakis
font-combined_sample_kubhist2a-1061-32:36-font..0-0	0		JosefinKokkinakis
font-combined_sample_kubhist2a-511-52:56-font..0-0	0		JosefinKokkinakis
font-combined_sample_kubhist2a-882-171:175-font..0-0	-	too unclear	JosefinKokkinakis
fordon-combined_sample_leipzig_swe_news-195-105:111-fordon..0-0	1		JosefinKokkinakis
fortfarande-combined_sample_leipzig_swe_news-552-13:24-fortfarande..0-0	1		JosefinKokkinakis
fortfarande-combined_sample_leipzig_swe_news-882-29:40-fortfarande..0-0	1		JosefinKokkinakis
fot-combined_sample_leipzig_swe_news-250-29:32-fot..0-0	0		JosefinKokkinakis
fot-combined_sample_leipzig_swe_news-250-29:32-fot..0-1	-	"A bit unsure about the meaning of the definition here, specifically ""vertikal förteelse"". The other part I feel matches my understanding of the highlighted word in this sentence."	JosefinKokkinakis
fot-combined_sample_leipzig_swe_news-251-91:94-fot..0-0	0		JosefinKokkinakis
fot-combined_sample_leipzig_swe_news-251-91:94-fot..0-1	-	"Unsure about the meaning of the defintion here, specifically ""för vertikal företeelse""."	JosefinKokkinakis
fot-combined_sample_leipzig_swe_news-267-54:57-fot..0-0	0		JosefinKokkinakis
fot-combined_sample_leipzig_swe_news-267-54:57-fot..0-1	-	"Unsure about the meaning of the defintion here, specifically ""för vertikal företeelse""."	JosefinKokkinakis
framkomma-combined_sample_kubhist2a-1249-36:46-framkomma..0-0	0		JosefinKokkinakis
framkomma-combined_sample_kubhist2a-1249-36:46-framkomma..0-1	0		JosefinKokkinakis
framkomma-combined_sample_kubhist2a-1544-128:138-framkomma..0-0	0		JosefinKokkinakis
framkomma-combined_sample_kubhist2a-1544-128:138-framkomma..0-1	0		JosefinKokkinakis
framkomma-combined_sample_leipzig_swe_news-851-44:51-framkomma..0-0	0		JosefinKokkinakis
framkomma-combined_sample_leipzig_swe_news-851-44:51-framkomma..0-1	0		JosefinKokkinakis
freestyle-combined_sample_leipzig_swe_news-79-32:41-freestyle..0-0	0		JosefinKokkinakis
friskhet-combined_sample_leipzig_swe_news-847-56:64-friskhet..0-0	1		JosefinKokkinakis
frist-combined_sample_kubhist2a-1445-65:70-frist..0-0	0		JosefinKokkinakis
frist-combined_sample_kubhist2a-1621-56:61-frist..0-0	-	"should be ""frisk"" not ""frist"""	JosefinKokkinakis
frist-combined_sample_kubhist2a-969-92:98-frist..0-0	0		JosefinKokkinakis
frosta-combined_sample_kubhist2a-1721-0:6-frosta..0-0	0		JosefinKokkinakis
frosta-combined_sample_kubhist2a-1721-0:6-frosta..0-1	0		JosefinKokkinakis
frysa-combined_sample_leipzig_swe_news-261-95:100-frysa..0-0	0		JosefinKokkinakis
frysa-combined_sample_leipzig_swe_news-261-95:100-frysa..0-1	0		JosefinKokkinakis
frysa-combined_sample_leipzig_swe_news-494-42:47-frysa..0-0	0		JosefinKokkinakis
frysa-combined_sample_leipzig_swe_news-494-42:47-frysa..0-1	0		JosefinKokkinakis
frysa-combined_sample_leipzig_swe_news-793-74:79-frysa..0-0	0		JosefinKokkinakis
frysa-combined_sample_leipzig_swe_news-793-74:79-frysa..0-1	0		JosefinKokkinakis
fulltalig-combined_sample_kubhist2a-13-3:12-fulltalig..0-0	-	need more context	JosefinKokkinakis
fur-combined_sample_kubhist2a-1263-177:180-fur..0-0	0		JosefinKokkinakis
fur-combined_sample_kubhist2a-1296-16:19-fur..0-0	0		JosefinKokkinakis
game-combined_sample_leipzig_swe_news-1053-105:109-game..0-0	1		JosefinKokkinakis
game-combined_sample_leipzig_swe_news-318-72:76-game..0-0	1		JosefinKokkinakis
gard-combined_sample_kubhist2a-10-150:156-gard..0-0	-	"should be ""gården"" not ""garden"""	JosefinKokkinakis
gard-combined_sample_leipzig_swe_news-14-99:105-gard..0-0	-	refers to the english word.	JosefinKokkinakis
gard-combined_sample_leipzig_swe_news-5-99:105-gard..0-0	-	refers to the english word	JosefinKokkinakis
gate-combined_sample_kubhist2a-1050-70:74-gate..0-0	0		JosefinKokkinakis
gate-combined_sample_kubhist2a-225-78:82-gate..0-0	0		JosefinKokkinakis
gatt-combined_sample_kubhist2a-1723-113:117-gatt..0-0	-	need more/clearer context	JosefinKokkinakis
gatt-combined_sample_kubhist2a-618-4:8-gatt..0-0	0		JosefinKokkinakis
gatt-combined_sample_kubhist2a-933-17:21-gatt..0-0	-	"should be ""gått"" and not ""gatt"" I think.."	JosefinKokkinakis
gel-combined_sample_kubhist2a-1555-0:4-gel..0-0	-	need more context	JosefinKokkinakis
gem-combined_sample_kubhist2a-380-84:89-gem..0-0	0		JosefinKokkinakis
gem-combined_sample_kubhist2a-698-131:136-gem..0-0	-	need more/clearer context.	JosefinKokkinakis
gem-combined_sample_kubhist2a-812-46:51-gem..0-0	0		JosefinKokkinakis
genera-combined_sample_kubhist2a-1420-134:140-genera..0-0	1		JosefinKokkinakis
genera-combined_sample_kubhist2a-1420-134:140-genera..0-1	1		JosefinKokkinakis
genera-combined_sample_leipzig_swe_news-511-111:119-genera..0-0	1		JosefinKokkinakis
genera-combined_sample_leipzig_swe_news-511-111:119-genera..0-1	1		JosefinKokkinakis
genomklappning-combined_sample_leipzig_swe_news-730-51:65-genomklappning..0-0	0		JosefinKokkinakis
gentemot-combined_sample_leipzig_swe_news-273-22:30-gentemot..0-0	1		JosefinKokkinakis
gentemot-combined_sample_leipzig_swe_news-273-22:30-gentemot..0-1	1		JosefinKokkinakis
gig-combined_sample_kubhist2a-1522-36:40-gig..0-0	0		JosefinKokkinakis
glasklar-combined_sample_leipzig_swe_news-597-34:43-glasklar..0-0	0		JosefinKokkinakis
glasklar-combined_sample_leipzig_swe_news-597-34:43-glasklar..0-1	0		JosefinKokkinakis
glasklar-combined_sample_leipzig_swe_news-597-34:43-glasklar..0-2	1		JosefinKokkinakis
glatt-combined_sample_leipzig_swe_news-218-86:91-glatt..0-0	1		JosefinKokkinakis
